0
"R$ 857 /mês
condomínioR$ 270
Estrada Paulo de Medeiros, Piedade
area 45 m²
bedroom 2
bathroom 1"
"R$ 650 /mês
condomínioR$ 260
Rua Barbosa Rodrigues, Engenheiro Leal
area 50 m²
bedroom 1
bathroom 1"
"R$ 1.500 /mês
Rua do Governo, Realengo
area 150 m²
bedroom 3
parking 1
bathroom 1"
"R$ 1.200 /mês
Rua Mirataia, Pechincha
area 44 m²
bedroom 2
parking 1
bathroom 1"
"R$ 3.300 /mês
condomínioR$ 1.225 IPTU R$ 314
Rua Faro, Jardim Botânico
area 70 m²
bedroom 2
parking 1
bathroom 2"
"R$ 1.400 /mês
condomínioR$ 360 IPTU R$ 80
Rua Senador Furtado, Maracanã
area 85 m²
bedroom 2
bathroom 2"
"R$ 1.810 /mês
condomínioR$ 420 IPTU R$ 73
Rua Ferreira Pontes, Andaraí
area 67 m²
bedroom 1
parking 1
bathroom 1"
"R$ 2.500 /mês
condomínioR$ 670 IPTU R$ 67
Rua Flack, Engenho Novo
area 89 m²
bedroom 2
parking 1
bathroom 1"
"R$ 2.200 /mês
condomínioR$ 1.300 IPTU R$ 1.500
Estrada dos Bandeirantes, Jacarepaguá
area 69 m²
bedroom 2
parking 1
bathroom 2"
"R$ 2.100 /mês
condomínioR$ 673 IPTU R$ 189
Avenida Engenheiro Richard, Grajaú
area 86 m²
bedroom 2
parking 1
bathroom 3"
"R$ 3.000 /mês
condomínioR$ 722 IPTU R$ 180
Rua Aroazes, Jacarepaguá
area 80 m²
bedroom 2
parking 1
bathroom 3"
"R$ 900 /mês
condomínioR$ 180
Rua Hélio do Amaral, Realengo
area 45 m²
bedroom 2
parking 1
bathroom 1"
"R$ 4.600 /mês
condomínioR$ 1.600 IPTU R$ 3.900
Leblon, Rio de Janeiro
area 110 m²
bedroom 3
parking 1
bathroom 1"
"R$ 800 /mês
condomínioR$ 460
Rua Dona Romana, Engenho Novo
area 45 m²
bedroom 2
bathroom 1"
"R$ 3.400 /mês
condomínioR$ 800 IPTU R$ 167
Rua Barata Ribeiro, Copacabana
area 70 m²
bedroom 3
bathroom 1"
"R$ 1.700 /mês
condomínioR$ 550 IPTU R$ 65
Avenida Salvador Allende, Recreio Dos Bandeirantes
area 51 m²
bedroom 2
parking 1
bathroom 1"
"R$ 950 /mês
condomínioR$ 400 IPTU R$ 67
Avenida Ernani Cardoso, Cascadura
area 90 m²
bedroom 2
bathroom 1"
"R$ 790 /mês
condomínioR$ 270
Rua da Pátria, Piedade
area 44 m²
bedroom 2
parking 1
bathroom 1"
"R$ 900 /mês
condomínioR$ 210
Rua Alfredo Britto, Guaratiba
area 42 m²
bedroom 2
parking 1
bathroom 1"
"R$ 1.000 /mês
IPTU R$ 625
Rua Cruz Alta, Campo Grande
area 82 m²
bedroom 2
bathroom 1"
"R$ 25.000 /mês
condomínioR$ 1.900 IPTU R$ 6.000
Estrada Vereador Alceu de Carvalho, Recreio Dos Bandeirantes
area 420 m²
bedroom 4
parking 3
bathroom 2"
"R$ 2.400 /mês
condomínioR$ 900 IPTU R$ 100
Rua Visconde de Itamarati, Maracanã
area 80 m²
bedroom 2
parking 1
bathroom 3"
"R$ 1.550 /mês
condomínioR$ 850 IPTU R$ 86
Estrada dos Bandeirantes, Jacarepaguá
area 60 m²
bedroom 2
parking 1
bathroom 2"
"R$ 1.250 /mês
condomínioR$ 215 IPTU R$ 300
Rua Santa Cecília, Bangu
area 80 m²
bedroom 2
parking 1
bathroom 1"
"R$ 1.000 /mês
condomínioR$ 750 IPTU R$ 72
Rua do Senado, Centro
area 51 m²
bedroom 1
bathroom 1"
"R$ 1.200 /mês
condomínioR$ 343
Avenida Nossa Senhora de Fátima, Centro
area 32 m²
bedroom 1
bathroom 1"
"R$ 989 /mês
condomínioR$ 359
Rua Silva Teles, Andaraí
area 40 m²
bedroom 1
parking 1
bathroom 1"
"R$ 1.650 /mês
condomínioR$ 606 IPTU R$ 242
Urca, Rio de Janeiro
area 63 m²
bedroom 1
bathroom 1"
"R$ 779 /mês
condomínioR$ 164
Avenida Brasil, Irajá
area 48 m²
bedroom 2
parking 1
bathroom 1"
"R$ 2.700 /mês
IPTU R$ 480
Rua República do Peru, Copacabana
area 38 m²
bedroom 1
bathroom 1"
"R$ 950 /mês
condomínioR$ 255
Rua Pintor Leandro Joaquim, Taquara
area 55 m²
bedroom 2
parking 1
bathroom 1"
"R$ 2.000 /mês
condomínioR$ 293
Rua Campina Grande, Campo Grande
area 42 m²
bedroom 2
parking 1
bathroom 1"
"R$ 800 /mês
Rua Risoleta Neves, Recreio Dos Bandeirantes
area 40 m²
parking 1
bathroom 1"
"R$ 2.599 /mês
condomínioR$ 500
Rua Marquês de Abrantes, Flamengo
area 55 m²
bedroom 2
bathroom 1"
"R$ 1.000 /mês
condomínioR$ 352
Avenida Monsenhor Félix, Irajá
area 49 m²
bedroom 2
parking 1
bathroom 1"
"R$ 1.900 /mês
condomínioR$ 721 IPTU R$ 130
Rua Roberto Dias Lópes, Leme
area 50 m²
bedroom 1
parking 1
bathroom 1"
"R$ 900 /mês
condomínioR$ 630
Rua Cândido Benício, Campinho
area 65 m²
bedroom 2
parking 1
bathroom 2"
"R$ 2.800 /mês
condomínioR$ 100
Rua Bom Pastor, Tijuca
area 70 m²
bedroom 2
parking 1
bathroom 1"
"R$ 3.850 /mês
condomínioR$ 1.000 IPTU R$ 250
Estrada dos Três Rios, Freguesia
area 128 m²
bedroom 4
parking 2
bathroom 3"
"R$ 740 /mês
condomínioR$ 260
Avenida Mergulhão, Campo Grande
area 48 m²
bedroom 2
parking 1
bathroom 1"
"R$ 2.200 /mês
Avenida Alhambra, Campo Grande
area 130 m²
bedroom 3
parking 1
bathroom 2"
"R$ 899 /mês
condomínioR$ 128
Avenida Monsenhor Félix, Irajá
area 38 m²
bedroom 1
bathroom 1"
"R$ 6.000 /mês
IPTU R$ 575
Rua Potiguara, Freguesia
area 645 m²
bedroom 4
parking 5
bathroom 8"
"R$ 1.650 /mês
condomínioR$ 590 IPTU R$ 65
Rua Afonso Cavalcanti, Cidade Nova
area 70 m²
bedroom 2
parking 1
bathroom 1"
"R$ 800 /mês
condomínioR$ 200
Campo Grande, Rio de Janeiro
area 45 m²
bedroom 2
parking 1
bathroom 1"
"R$ 2.700 /mês
condomínioR$ 700 IPTU R$ 44
Rua Santa Alexandrina, Rio Comprido
area 82 m²
bedroom 3
parking 1
bathroom 2"
"R$ 1.773 /mês
condomínioR$ 550 IPTU R$ 60
Rua General Polidoro, Botafogo
area 38 m²
bedroom 1
bathroom 1"
"R$ 1.250 /mês
Rua Caraíba, Colégio
area 67 m²
bedroom 2
parking 1
bathroom 1"
"R$ 2.300 /mês
Rua Mário Larrúbia, Campo Grande
area 80 m²
bedroom 2
parking 1
bathroom 2"
"R$ 1.000 /mês
condomínioR$ 750 IPTU R$ 97
Engenho Novo, Rio de Janeiro
area 75 m²
bedroom 2
parking 1
bathroom 3"
"R$ 2.500 /mês
IPTU R$ 25
Rua C, Engenho Novo
area 100 m²
bedroom 3
parking 1
bathroom 2"
"R$ 1.200 /mês
condomínioR$ 770 IPTU R$ 40
Avenida Teixeira de Castro, Bonsucesso
area 79 m²
bedroom 3
bathroom 2"
"R$ 3.850 /mês
condomínioR$ 1.150 IPTU R$ 300
Rua Dona Delfina, Tijuca
area 99 m²
bedroom 3
parking 2
bathroom 1"
"R$ 900 /mês
condomínioR$ 426
Avenida Padre Roser, Vila da Penha
area 65 m²
bedroom 2
parking 1
bathroom 1"
"R$ 1.700 /mês
condomínioR$ 650 IPTU R$ 78
Rua Silva Pinto, Vila Isabel
area 58 m²
bedroom 2
parking 1
bathroom 2"
"R$ 7.000 /mês
condomínioR$ 1.530 IPTU R$ 380
Rua Coronel Aviador Antônio Arthur Braga, Barra da Tijuca
area 107 m²
bedroom 3
parking 2
bathroom 3"
"R$ 2.600 /mês
condomínioR$ 815 IPTU R$ 215
Rua Francisco Otaviano, Ipanema
area 40 m²
bedroom 1
bathroom 1"
"R$ 1.250 /mês
condomínioR$ 440 IPTU R$ 480
Rua Bangu, Bangu
area 50 m²
bedroom 2
parking 1
bathroom 1"
"R$ 2.746 /mês
condomínioR$ 100 IPTU R$ 75
Estrada Marechal Miguel Salazar Mendes de Morais, Taquara
area 112 m²
bedroom 3
parking 1
bathroom 3"
"R$ 1.300 /mês
condomínioR$ 400
Rua Professor Henrique Roxo, Portuguesa
area 49 m²
bedroom 2
bathroom 1"
"R$ 1.000 /mês
condomínioR$ 460
Rua Capitão Resende, Cachambi
area 54 m²
bedroom 2
bathroom 5"
"R$ 1.000 /mês
Rua Gonçalves dos Santos, Penha Circular
area 45 m²
bedroom 1
bathroom 1"
"R$ 700 /mês
condomínioR$ 310
Rua Moacir de Almeida, Pilares
area 50 m²
bedroom 1
parking 1
bathroom 1"
"R$ 710 /mês
condomínioR$ 240
Rua Bernardo Guimarães, Quintino Bocaiúva
area 70 m²
bedroom 1
bathroom 1"
"R$ 800 /mês
Paciência, Rio de Janeiro
area 60 m²
bedroom 2
bathroom 1"
"R$ 900 /mês
Rua Grão Pará, Engenho Novo
area 30 m²
bedroom 1
bathroom 1"
"R$ 1.000 /mês
condomínioR$ 850 IPTU R$ 95
Rua Conselheiro Ferraz, Lins de Vasconcelos
area 80 m²
bedroom 3
parking 1
bathroom 2"
"R$ 2.000 /mês
condomínioR$ 837 IPTU R$ 99
Avenida Olof Palme, Camorim
area 67 m²
bedroom 2
parking 1
bathroom 1"
"R$ 1.900 /mês
condomínioR$ 798 IPTU R$ 46
Rua do Parque, São Cristóvão
area 95 m²
bedroom 3
parking 1
bathroom 2"
"R$ 4.800 /mês
condomínioR$ 1.750 IPTU R$ 360
Avenida Carlos Peixoto, Botafogo
area 90 m²
bedroom 3
parking 1
bathroom 2"
"R$ 950 /mês
condomínioR$ 667 IPTU R$ 159
Rua Ubaldino do Amaral, Centro
area 40 m²
bedroom 1
bathroom 1"
"R$ 2.700 /mês
condomínioR$ 1.500 IPTU R$ 350
Rua Silvia Pozzano, Recreio Dos Bandeirantes
area 91 m²
bedroom 3
parking 2
bathroom 3"
"R$ 2.800 /mês
condomínioR$ 900 IPTU R$ 110
Rua Macembu, Taquara
area 98 m²
bedroom 3
parking 1
bathroom 1"
"R$ 800 /mês
Rua Arquias Cordeiro, Todos os Santos
area 35 m²
bedroom 1
bathroom 1"
"R$ 330 /dia
Rua José Leite Lopes, Vargem Grande
area 120 m²
bedroom 2
parking 4
bathroom 3"
"R$ 1.500 /mês
condomínioR$ 350
Rua Nogueira da Gama, São Cristóvão
area 80 m²
bedroom 2
bathroom 2"
"R$ 880 /mês
condomínioR$ 220 IPTU R$ 15
Rua Mário Carpenter, Pilares
area 50 m²
bedroom 2
bathroom 1"
"R$ 1.150 /mês
condomínioR$ 558 IPTU R$ 49
Rua André Rocha, Taquara
area 57 m²
bedroom 2
bathroom 1"
"R$ 1.100 /mês
condomínioR$ 758 IPTU R$ 48
Rua Doutor Nunes, Olaria
area 68 m²
bedroom 3
parking 1
bathroom 1"
"R$ 1.100 /mês
condomínioR$ 250
Rua Renato Meira Lima, Pechincha
area 49 m²
bedroom 2
bathroom 1"
"R$ 1.500 /mês
Rua Sílvia, Piedade
area 95 m²
bedroom 2
parking 1
bathroom 1"
"R$ 3.600 /mês
condomínioR$ 640 IPTU R$ 190
Rua Manhuaçu, Vargem Grande
area 192 m²
bedroom 3
parking 2
bathroom 5"
"R$ 1.600 /mês
condomínioR$ 50 IPTU R$ 100
Rua Albano, Praça Seca
area 100 m²
bedroom 3
parking 1
bathroom 1"
"R$ 1.200 /mês
condomínioR$ 710 IPTU R$ 65
Rua Uruguai, Tijuca
area 47 m²
bedroom 1
bathroom 1"
"R$ 1.790 /mês
Rua Domingos Ferreira, Copacabana
area 25 m²
bedroom 1
bathroom 1"
"R$ 1.400 /mês
condomínioR$ 657
Avenida Meriti, Vila da Penha
area 56 m²
bedroom 2
parking 1
bathroom 2"
"R$ 650 /mês
condomínioR$ 150
Rua Severino Ferreira da Costa, Campo Grande
area 45 m²
bedroom 1
parking 1
bathroom 1"
"R$ 9.000 /mês
condomínioR$ 2.300 IPTU R$ 600
Praia Botafogo, Botafogo
area 270 m²
bedroom 4
parking 1
bathroom 3"
"R$ 13.500 /mês
condomínioR$ 5.281 IPTU R$ 1.816
Travessa Guimarães Natal, Copacabana
area 351 m²
bedroom 3
parking 3
bathroom 4"
"R$ 6.000 /mês
condomínioR$ 1.465 IPTU R$ 562
Rua Domingos Ferreira, Copacabana
area 159 m²
bedroom 3
parking 1
bathroom 2"
"R$ 7.800 /mês
Rua Prudente de Morais, Ipanema
area 50 m²
bedroom 1
parking 1
bathroom 2"
"R$ 1.600 /mês
IPTU R$ 68
Taquara, Rio de Janeiro
area 72 m²
bedroom 2
parking 1
bathroom 1"
"R$ 1.200 /mês
condomínioR$ 693 IPTU R$ 92
Rua Marechal Serejo, Freguesia- Jacarepaguá
area 77 m²
bedroom 2
parking 1
bathroom 2"
"R$ 8.000 /mês
condomínioR$ 3.694 IPTU R$ 1.190
Rua Aníbal de Mendonça, Ipanema
area 140 m²
bedroom 3
parking 2
bathroom 2"
"R$ 1.050 /mês
condomínioR$ 610
Rua Maria do Carmo, Penha Circular
area 85 m²
bedroom 3
parking 2
bathroom 2"
"R$ 1.900 /mês
verified
Preço abaixo do mercado
condomínioR$ 933 IPTU R$ 83
Rua Doutor Oscar Pimentel, Tijuca
area 64 m²
bedroom 2
parking 1
bathroom 2"
"R$ 2.800 /mês
condomínioR$ 850 IPTU R$ 246
Rua Bolivar, Copacabana
area 72 m²
bedroom 2
parking 1
bathroom 1"
"R$ 1.200 /mês
IPTU R$ 41
Rua Amália, Quintino Bocaiúva
area 60 m²
bedroom 2
bathroom 1"
"R$ 2.800 /mês
Avenida dos Mananciais, Taquara
area 87 m²
bedroom 3
parking 1
bathroom 1"
"R$ 1.000 /mês
Rua Tajuri, Vicente de Carvalho
area 56 m²
bedroom 2
bathroom 1"
"R$ 2.100 /mês
condomínioR$ 430 IPTU R$ 1.521
Rua Aiera, Vila Kosmos
area 110 m²
bedroom 3
parking 1
bathroom 3"
"R$ 1.100 /mês
condomínioR$ 380
Rua Almirante Pestana, Cacuia
area 42 m²
bedroom 2
bathroom 1"
"R$ 600 /mês
Travessa Zilda Mendes, Oswaldo Cruz
area 40 m²
bedroom 1
bathroom 1"
"R$ 1.050 /mês
Rua Tenente Cleto Campelo, Jardim Carioca
area 50 m²
bedroom 1
bathroom 1"
"R$ 1.200 /mês
condomínioR$ 250 IPTU R$ 22
Rua Conde de Porto Alegre, Rocha
area 50 m²
bedroom 1
bathroom 1"
"R$ 1.450 /mês
condomínioR$ 480 IPTU R$ 67
Rua Luís Barbosa, Vila Isabel
area 72 m²
bedroom 2
bathroom 1"
"R$ 1.800 /mês
IPTU R$ 100
Largo das Neves, Santa Teresa
area 71 m²
bedroom 1
bathroom 1"
"R$ 749 /mês
condomínioR$ 120
Rua Iguaçu, Engenheiro Leal
area 46 m²
bedroom 2
bathroom 1"
"R$ 1.660 /mês
Rua Camaipi, Campo Grande
area 100 m²
bedroom 2
parking 1
bathroom 3"
"R$ 1.350 /mês
condomínioR$ 180
Vila da Penha, Rio de Janeiro
area 40 m²
bedroom 2
bathroom 1"
"R$ 3.400 /mês
IPTU R$ 167
Travessa A, São Cristóvão
area 250 m²
bedroom 6
bathroom 3"
"R$ 1.800 /mês
condomínioR$ 100
Rua Abílio Barreto, Guaratiba
area 135 m²
bedroom 2
parking 3
bathroom 1"
"R$ 1.150 /mês
condomínioR$ 622
Rua Visconde de Santa Isabel, Vila Isabel
area 52 m²
bedroom 2
parking 1
bathroom 2"
"R$ 2.000 /mês
condomínioR$ 820 IPTU R$ 124
Barra da Tijuca, Rio de Janeiro
area 53 m²
bedroom 2
parking 1
bathroom 1"
"R$ 1.100 /mês
condomínioR$ 521 IPTU R$ 78
Rua Barão do Bom Retiro, Engenho De Dentro
area 70 m²
bedroom 2
bathroom 2"
"R$ 1.000 /mês
condomínioR$ 420
Estrada do Barro Vermelho, Rocha Miranda
area 54 m²
bedroom 2
parking 1
bathroom 1"
"R$ 1.990 /mês
condomínioR$ 945 IPTU R$ 68
Rua Sousa Franco, Vila Isabel
area 85 m²
bedroom 3
parking 1
bathroom 2"
"R$ 1.300 /mês
Rua Florianópolis, Praça Seca
area 67 m²
bedroom 2
parking 1
bathroom 1"
"R$ 3.000 /mês
condomínioR$ 450 IPTU R$ 154
Rua Camuirano, Botafogo
area 85 m²
bedroom 3
bathroom 1"
"R$ 2.500 /mês
condomínioR$ 660 IPTU R$ 179
Rua Conde de Bonfim, Tijuca
area 115 m²
bedroom 3
bathroom 2"
"R$ 2.000 /mês
Rua Aiara, Higienópolis
area 80 m²
bedroom 3
bathroom 2"
"R$ 2.800 /mês
condomínioR$ 650 IPTU R$ 1.000
Rua Retiro dos Artistas, Pechincha
area 79 m²
bedroom 3
parking 1
bathroom 2"
"R$ 18.991 /mês
Rua General Urquiza, Leblon
area 110 m²
bedroom 3
bathroom 3"
"R$ 3.200 /mês
condomínioR$ 950 IPTU R$ 219
Rua General Artigas, Leblon
area 35 m²
bedroom 1
bathroom 1"
"R$ 780 /mês
condomínioR$ 288
Rua Tripoli, Senador Camará
area 65 m²
bedroom 2
bathroom 1"
"R$ 1.800 /mês
condomínioR$ 10
Rua Jurunas, Engenho De Dentro
area 67 m²
bedroom 3
bathroom 2"
"R$ 800 /mês
condomínioR$ 290 IPTU R$ 20
Rua George Bizet, Jardim América
area 50 m²
bedroom 2
parking 1
bathroom 1"
"R$ 2.250 /mês
Rua São Gabriel, Cachambi
area 190 m²
bedroom 2
bathroom 3"
"R$ 2.600 /mês
condomínioR$ 1.612 IPTU R$ 318
Avenida Lúcio Costa, Barra da Tijuca
area 60 m²
bedroom 1
parking 1
bathroom 1"
"R$ 700 /mês
condomínioR$ 360 IPTU R$ 25
Rua Matiola, Guadalupe
area 46 m²
bedroom 2
parking 1
bathroom 1"
"R$ 3.200 /mês
condomínioR$ 875 IPTU R$ 200
Rua Aroazes, Barra da Tijuca
area 84 m²
bedroom 3
parking 1
bathroom 2"
"R$ 1.200 /mês
Rua Crisólia, Honório Gurgel
area 100 m²
bedroom 2
parking 1
bathroom 1"
"R$ 1.250 /mês
condomínioR$ 530
Avenida Marechal Rondon, Rocha
area 60 m²
bedroom 2
bathroom 2"
"R$ 1.100 /mês
condomínioR$ 510 IPTU R$ 1.003
Estrada dos Bandeirantes, Jacarepaguá
area 58 m²
bedroom 2
parking 1
bathroom 2"
"R$ 1.700 /mês
condomínioR$ 250
Rua Botucatu, Grajaú
area 45 m²
bedroom 2
bathroom 1"
"R$ 1.800 /mês
condomínioR$ 630 IPTU R$ 90
Rua Coronel Tedim, Pechincha
area 65 m²
bedroom 2
parking 1
bathroom 1"
"R$ 1.300 /mês
condomínioR$ 400 IPTU R$ 90
Rua Barão de Mesquita, Grajaú
area 65 m²
bedroom 2
bathroom 1"
"R$ 1.300 /mês
condomínioR$ 580 IPTU R$ 10
Rua Joaquim Silva, Santa Teresa
area 35 m²
bedroom 1
bathroom 1"
"R$ 2.990 /mês
condomínioR$ 1.250 IPTU R$ 332
Rua Barão do Flamengo, Flamengo
area 126 m²
bedroom 3
bathroom 1"
"R$ 1.750 /mês
Rua Maestro Henrique Vogeler, Irajá
area 75 m²
bedroom 2
bathroom 2"
"R$ 2.800 /mês
condomínioR$ 50
Estrada da Ligação, Jacarepaguá
area 120 m²
bedroom 3
parking 2
bathroom 4"
"R$ 4.000 /mês
condomínioR$ 1.040 IPTU R$ 268
Rua Soares Cabral, Laranjeiras
area 138 m²
bedroom 3
parking 1
bathroom 2"
"R$ 4.800 /mês
condomínioR$ 1.036
Rua General Goes Monteiro, Botafogo
area 74 m²
bedroom 2
parking 1
bathroom 2"
"R$ 1.400 /mês
condomínioR$ 550 IPTU R$ 60
Rua Itabaiana, Grajaú
area 64 m²
bedroom 2
bathroom 1"
"R$ 1.300 /mês
Rua João Vicente, Marechal Hermes
area 80 m²
bedroom 3
bathroom 2"
"R$ 1.550 /mês
condomínioR$ 451 IPTU R$ 54
Rua Salvador de Mendonça, Rio Comprido
area 72 m²
bedroom 2
parking 1
bathroom 2"
"R$ 4.000 /mês
condomínioR$ 250
Rua Professor Santos Moreira, Vargem Pequena
area 150 m²
bedroom 3
parking 1
bathroom 3"
"R$ 1.000 /mês
condomínioR$ 580 IPTU R$ 102
Rua Pinto Teles, Praça Seca
area 96 m²
bedroom 2
parking 1
bathroom 3"
"R$ 5.000 /mês
condomínioR$ 1.200 IPTU R$ 202
Avenida Nossa Senhora de Copacabana, Copacabana
area 70 m²
bedroom 2
bathroom 1"
