Price,Size,Bedrooms,Parking_Spots,Bathrooms,Condo,IPTU,Neighborhood,City,District
850,62,2,0,1,542,57,Pilares,Rio de Janeiro,norte
1700,60,2,1,1,532,63,Santa Teresa,Rio de Janeiro,centro
1400,48,2,0,1,0,0,Cachambi,Rio de Janeiro,norte
750,30,1,0,1,0,0,Penha Circular,Rio de Janeiro,norte
3000,60,2,0,2,1000,150,Botafogo, Rio de Janeiro,sul
1500,25,1,0,1,400,80,Leblon,Rio de Janeiro,sul
3800,86,3,1,3,1200,300,Botafogo, Rio de Janeiro,sul
4000,158,3,2,1,990,358,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
900,66,2,1,1,170,0,Piedade,Rio de Janeiro,norte
1500,53,2,0,2,200,0,Higienópolis,Rio de Janeiro,norte
1050,43,2,0,1,60,17,Riachuelo,Rio de Janeiro,norte
6000,160,3,1,5,2036,641,Gávea,Rio de Janeiro,sul
1200,74,2,1,2,800,638,Maracanã,Rio de Janeiro,norte
1300,60,1,1,1,430,90,Pechincha,Rio de Janeiro,oeste
850,54,1,1,1,10,0,Campinho,Rio de Janeiro,norte
750,50,2,1,1,320,0,Madureira,Rio de Janeiro,norte
800,60,2,0,1,160,10,Higienópolis,Rio de Janeiro,norte
1000,35,2,0,1,0,0,Bangu,Rio de Janeiro,oeste
1100,100,2,1,1,130,53,Taquara,Rio de Janeiro,oeste
1400,30,1,0,1,350,145,Centro,Rio de Janeiro,centro
2650,85,3,0,1,900,190,Tijuca,Rio de Janeiro,norte
1195,52,2,0,1,110,0,Vila Kosmos,Rio de Janeiro,norte
3900,170,4,1,4,1800,456,Tijuca,Rio de Janeiro,norte
1700,98,2,1,2,481,40,Olaria,Rio de Janeiro,norte
1200,31,1,0,1,360,0,Centro,Rio de Janeiro,centro
1400,50,2,1,2,905,110,Vila Isabel, Rio de Janeiro,norte
1365,67,2,0,2,0,0,Cavalcanti,Rio de Janeiro,norte
1300,36,1,0,1,425,0,Vila Isabel,Rio de Janeiro,norte
4500,129,3,0,2,800,205,Copacabana,Rio de Janeiro,sul
2252,100,6,0,1,0,58,São Cristóvão,Rio de Janeiro,centro
1400,85,2,1,2,480,113,Méier,Rio de Janeiro,norte
950,74,2,1,1,700,63,São Francisco Xavier,Rio de Janeiro,norte
800,60,2,0,1,0,30,Olaria,Rio de Janeiro,norte
2500,90,3,1,3,750,170,Anil,Rio de Janeiro,oeste
2950,170,3,2,4,1248,450,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
1700,60,2,1,2,0,0,Bangu,Rio de Janeiro,oeste
1380,26,1,0,1,0,0,Taquara,Rio de Janeiro,oeste
900,60,1,0,1,0,0,Olaria,Rio de Janeiro,norte
750,70,2,1,1,660,0,Cascadura,Rio de Janeiro,norte
3800,90,3,1,3,1078,215,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
6800,150,4,2,4,2300,400,Jacarepaguá,Rio de Janeiro,oeste
6800,240,3,1,2,1800,684,Copacabana,Rio de Janeiro,sul
1800,71,2,1,1,960,119,Tijuca,Rio de Janeiro,norte
1580,80,3,0,2,665,115,Andaraí,Rio de Janeiro,norte
800,55,1,0,1,0,80,Taquara,Rio de Janeiro,oeste
950,62,2,0,1,635,55,Méier, Rio de Janeiro,norte
800,60,1,1,1,0,260,Campo Grande,Rio de Janeiro,oeste
2300,87,3,1,3,651,132,Tijuca,Rio de Janeiro,norte
2300,60,3,0,1,1070,129,Catete,Rio de Janeiro,sul
1100,40,2,2,1,0,0,Guaratiba, Rio de Janeiro,oeste
3000,110,2,2,3,0,120,Curicica,Rio de Janeiro,oeste
1100,35,1,1,1,288,0,Portuguesa, Rio de Janeiro,norte
1850,144,4,1,2,1514,150,Santa Teresa,Rio de Janeiro,centro
1700,60,3,1,2,500,0,Engenho De Dentro,Rio de Janeiro,norte
3200,45,1,1,1,0,0,Botafogo,Rio de Janeiro,sul
2500,79,2,1,2,1212,307,Copacabana,Rio de Janeiro,sul
3099,110,3,1,3,1295,1014,Copacabana,Rio de Janeiro,sul
650,30,1,0,1,0,50,Brás de Pina,Rio de Janeiro,norte
4200,90,2,1,3,1600,285,Barra da Tijuca,Rio de Janeiro,oeste
773,50,1,0,1,0,0,Vargem Pequena,Rio de Janeiro,oeste
1310,62,2,1,1,449,67,Praça Seca,Rio de Janeiro,oeste
1070,80,2,1,1,220,0,Irajá,Rio de Janeiro,norte
7800,200,4,1,5,2600,623,Ipanema,Rio de Janeiro,sul
2800,74,2,1,3,1100,241,Botafogo,Rio de Janeiro,sul
4000,95,2,1,1,1455,53,Copacabana,Rio de Janeiro,sul
750,36,2,1,1,300,0,Campo Grande,Rio de Janeiro,oeste
1350,60,2,1,1,150,0,Piedade,Rio de Janeiro,norte
850,60,2,0,1,450,0,Madureira,Rio de Janeiro,norte
800,55,1,1,1,80,0,Oswaldo Cruz,Rio de Janeiro,norte
3900,44,1,0,1,907,267,Leblon,Rio de Janeiro,sul
2250,83,3,1,2,894,155,Freguesia de Jacarepaguá,Rio de Janeiro,oeste
2000,109,3,2,3,916,186,Méier,Rio de Janeiro,norte
1100,40,1,1,1,150,0,Vila Valqueire,Rio de Janeiro,oeste
3600,110,2,2,1,1200,120,Cosme Velho,Rio de Janeiro,sul
700,33,1,0,1,0,0,Rocha Miranda,Rio de Janeiro,norte
8000,140,3,1,3,1990,769,Ipanema,Rio de Janeiro,sul
1200,65,3,1,2,600,0,Méier, Rio de Janeiro,norte
1000,68,2,0,1,160,17,Cachambi,Rio de Janeiro,norte
900,22,1,0,1,451,30,Botafogo,Rio de Janeiro,sul
2600,81,3,1,1,1055,246,Tijuca, Rio de Janeiro,norte
2000,220,4,1,4,0,170,Campinho,Rio de Janeiro,norte
800,48,1,0,1,0,0,Brás de Pina,Rio de Janeiro,norte
1350,52,1,0,1,60,0,Riachuelo,Rio de Janeiro,norte
1500,90,3,2,3,864,80,Tijuca,Rio de Janeiro,norte
1500,56,2,1,1,600,1000,Pechincha,Rio de Janeiro,oeste
1200,60,2,1,2,250,0,Campo Grande,Rio de Janeiro,oeste
900,35,1,0,1,0,0,Bangu,Rio de Janeiro,oeste
2800,60,1,1,1,0,150,Urca,Rio de Janeiro,sul
2100,88,2,1,2,1041,167,Tijuca,Rio de Janeiro,norte
2500,68,1,1,1,350,100,Santa Teresa,Rio de Janeiro,centro
3200,124,3,1,2,840,163,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
1200,40,1,0,1,30,30,Freguesia de Jacarepaguá,Rio de Janeiro,oeste
1100,60,2,0,1,0,0,Magalhães Bastos,Rio de Janeiro,oeste
850,60,2,1,1,0,0,Guaratiba,Rio de Janeiro,oeste
1300,77,3,1,2,650,54,São Francisco Xavier,Rio de Janeiro,norte
3000,63,2,1,2,1015,165,Barra da Tijuca,Rio de Janeiro,oeste
1100,70,2,0,1,150,0,Penha,Rio de Janeiro,norte
650,51,2,1,1,261,0,Tomás Coelho, Rio de Janeiro,norte
6000,170,3,1,3,1970,643,Copacabana,Rio de Janeiro,sul
1360,53,3,0,1,620,51,Vargem Pequena,Rio de Janeiro,oeste
1600,70,2,3,1,0,0,Curicica,Rio de Janeiro,oeste
800,63,2,0,2,438,58,Engenho Novo,Rio de Janeiro,norte
670,30,1,0,1,0,0,Taquara,Rio de Janeiro,oeste
900,50,2,2,1,435,0,Campo Grande,Rio de Janeiro,oeste
600,48,2,0,1,245,0,Campo Grande,Rio de Janeiro,oeste
2400,72,3,0,2,300,50,Méier,Rio de Janeiro,norte
9000,239,4,1,4,3072,1840,Copacabana,Rio de Janeiro,sul
4000,179,3,1,2,1347,488,Copacabana,Rio de Janeiro,sul
2000,48,1,0,1,420,70,Centro,Rio de Janeiro,centro
700,45,1,0,1,0,0,Jardim Sulacap,Rio de Janeiro,oeste
1800,65,2,0,1,600,0,Vila Isabel, Rio de Janeiro,norte
680,32,1,0,1,460,6,Piedade,Rio de Janeiro,norte
2000,36,1,0,1,649,121,Copacabana,Rio de Janeiro,sul
700,55,1,0,1,734,167,Méier,Rio de Janeiro,norte
1150,60,3,0,1,90,0,Padre Miguel, Rio de Janeiro,oeste
8000,67,2,1,2,1500,220,Barra da Tijuca,Rio de Janeiro,oeste
1020,76,2,1,1,500,42,Marechal Hermes,Rio de Janeiro,norte
4000,310,3,3,4,0,109,Freguesia,Rio de Janeiro,norte
2540,200,2,1,4,65,0,Vargem Pequena,Rio de Janeiro,oeste
650,35,1,0,1,100,0,Padre Miguel, Rio de Janeiro,oeste
5800,115,3,1,3,1220,670,Leblon,Rio de Janeiro,sul
800,40,2,0,1,0,0,Honório Gurgel, Rio de Janeiro,norte
5500,150,3,1,3,2000,574,Ipanema,Rio de Janeiro,sul
1000,50,2,1,1,261,0,Campo Grande,Rio de Janeiro,oeste
790,45,2,1,1,330,0,Campo Grande,Rio de Janeiro,oeste
750,50,2,0,1,270,0,Campo Grande,Rio de Janeiro,oeste
1000,35,0,0,1,498,0,Tijuca,Rio de Janeiro,norte
8000,170,4,2,1,2290,530,Leblon,Rio de Janeiro,sul
3807,124,3,2,1,982,243,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
1600,96,2,1,1,250,0,Curicica,Rio de Janeiro,oeste
700,25,1,0,1,460,0,Centro, Rio de Janeiro,centro
800,40,1,0,1,0,0,Ramos,Rio de Janeiro,norte
1800,92,3,1,2,715,0,Méier,Rio de Janeiro,norte
7000,130,3,2,4,3128,618,Ipanema,Rio de Janeiro,sul
1400,64,2,0,1,1137,80,Tijuca,Rio de Janeiro,norte
1200,65,2,0,2,300,0,Méier,Rio de Janeiro,norte
800,40,1,0,1,544,0,Centro,Rio de Janeiro,centro
950,74,2,1,2,779,80,São Francisco Xavier,Rio de Janeiro,norte
1300,75,2,0,1,0,0,Campo Grande,Rio de Janeiro,oeste
6750,365,3,3,3,0,375,Taquara,Rio de Janeiro,oeste
5000,115,3,2,2,1800,290,Barra da Tijuca, Rio de Janeiro,oeste
1600,51,2,1,1,660,0,Penha,Rio de Janeiro,norte
935,51,1,0,1,300,25,Todos os Santos,Rio de Janeiro,norte
2500,94,3,0,2,1529,293,Copacabana,Rio de Janeiro,sul
1700,90,2,0,2,0,0,Turiaçu,Rio de Janeiro,norte
900,67,2,0,1,65,0,Piedade,Rio de Janeiro,norte
1000,35,2,0,1,0,0,Madureira,Rio de Janeiro,norte
1600,30,1,0,1,740,0,Centro,Rio de Janeiro,centro
1300,60,2,1,2,940,99,Freguesia de Jacarepaguá,Rio de Janeiro,oeste
1900,54,2,0,1,800,116,Humaitá,Rio de Janeiro,sul
5500,185,3,4,3,1550,546,Recreio Dos Bandeirantes, Rio de Janeiro,oeste
670,55,2,1,1,240,0,Campo Grande,Rio de Janeiro,oeste
578,43,1,1,1,300,21,Campo Grande,Rio de Janeiro,oeste
1500,83,3,0,3,814,120,Maracanã,Rio de Janeiro,norte
1200,57,2,1,1,576,0,Engenho Novo,Rio de Janeiro,norte
850,65,2,1,2,250,0,Guaratiba,Rio de Janeiro,oeste
1600,81,2,0,1,740,134,Tijuca, Rio de Janeiro,norte
1300,32,1,0,1,200,0,Méier,Rio de Janeiro,norte
3800,96,2,1,3,1100,234,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
750,43,2,1,1,360,0,Campo Grande, Rio de Janeiro,oeste
2080,70,3,0,2,360,300,Santa Teresa,Rio de Janeiro,centro
1300,50,1,0,1,405,0,Tijuca,Rio de Janeiro,norte
1200,73,2,1,2,905,83,Maracanã,Rio de Janeiro,norte
1500,50,2,0,2,332,0,Tijuca,Rio de Janeiro,norte
1300,61,2,1,2,657,0,Vargem Grande,Rio de Janeiro,oeste
1500,40,1,1,1,1400,0,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
700,50,2,0,1,180,0,Cordovil, Rio de Janeiro,norte
700,15,1,0,0,0,0,Estácio,Rio de Janeiro,centro
1200,90,3,1,2,495,0,Irajá,Rio de Janeiro,norte
1100,48,1,0,1,0,0,Penha Circular,Rio de Janeiro,norte
900,90,3,0,2,650,30,Bonsucesso,Rio de Janeiro,norte
8000,85,2,1,2,2000,0,Ipanema, Rio de Janeiro,sul
500,30,1,0,1,0,0,Freguesia,Rio de Janeiro,norte
1700,90,3,1,1,0,0,Pilares,Rio de Janeiro,norte
603,41,2,0,1,200,0,Campo Grande,Rio de Janeiro,oeste
7500,75,2,0,2,1200,300,Leblon,Rio de Janeiro,sul
750,35,1,0,1,305,0,Vila Valqueire,Rio de Janeiro,oeste
6000,180,3,1,3,2400,875,Ipanema,Rio de Janeiro,sul
1000,50,2,0,1,0,0,Bento Ribeiro,Rio de Janeiro,norte
1550,55,2,1,1,396,0,Cachambi,Rio de Janeiro,norte
2500,103,2,2,2,1250,176,Maracanã,Rio de Janeiro,norte
7500,90,2,1,1,2600,500,Leblon,Rio de Janeiro,sul
780,35,1,0,1,0,5,Bento Ribeiro, Rio de Janeiro,norte
690,56,1,0,1,240,0,São Cristóvão,Rio de Janeiro,centro
1200,45,1,0,1,100,0,Oswaldo Cruz,Rio de Janeiro,norte
6500,110,3,2,3,1721,444,Copacabana,Rio de Janeiro,sul
800,36,1,0,1,400,0,Méier,Rio de Janeiro,norte
1050,52,1,0,1,0,0,Bonsucesso,Rio de Janeiro,norte
1800,58,2,1,2,830,1230,Jacarepaguá,Rio de Janeiro,oeste
6280,224,4,1,3,2553,506,Botafogo,Rio de Janeiro,sul
3000,70,2,0,2,1008,250,Copacabana,Rio de Janeiro,sul
650,42,2,1,1,245,0,Santa Cruz,Rio de Janeiro,oeste
1100,60,2,1,1,460,61,Taquara,Rio de Janeiro,oeste
1030,55,2,0,1,360,42,Méier,Rio de Janeiro,norte
504,48,1,0,1,410,0,Ramos,Rio de Janeiro,norte
1800,260,2,1,3,80,0,Campo Grande,Rio de Janeiro,oeste
3375,190,2,3,1,0,78,Abolição,Rio de Janeiro,norte
2000,119,2,1,1,1400,238,Tijuca,Rio de Janeiro,norte
600,50,2,0,2,0,0,Honório Gurgel,Rio de Janeiro,norte
7700,375,4,3,1,0,0,Vargem Grande,Rio de Janeiro,oeste
790,48,1,0,1,617,0,Méier,Rio de Janeiro,norte
1200,63,2,1,1,644,31,Méier, Rio de Janeiro,norte
750,50,1,0,1,0,0,Bento Ribeiro,Rio de Janeiro,norte
1300,80,3,0,1,620,0,Campo Grande,Rio de Janeiro,oeste
2200,90,3,1,1,931,176,Maracanã,Rio de Janeiro,norte
1000,60,1,1,1,0,0,Vila da Penha,Rio de Janeiro,norte
2200,120,2,1,1,50,10,Taquara,Rio de Janeiro,oeste
600,43,2,1,1,300,0,Campo Grande,Rio de Janeiro,oeste
500,60,2,1,2,450,385,Campo Grande,Rio de Janeiro,oeste
3500,129,4,2,1,1780,445,São Conrado,Rio de Janeiro,sul
1500,105,3,1,2,330,0,Taquara,Rio de Janeiro,oeste
1500,48,2,1,1,620,0,São Cristóvão,Rio de Janeiro,centro
6000,240,3,2,4,2890,0,São Conrado, Rio de Janeiro,sul
950,52,2,1,1,840,58,Méier,Rio de Janeiro,norte
799,30,1,0,1,0,0,Abolição,Rio de Janeiro,norte
820,50,1,0,1,0,0,Penha,Rio de Janeiro,norte
1300,81,2,1,1,510,51,Vaz Lobo,Rio de Janeiro,norte
1250,66,2,0,1,570,78,Vila Isabel,Rio de Janeiro,norte
798,50,1,0,1,0,30,Piedade,Rio de Janeiro,norte
4100,131,3,2,3,1580,380,Barra da Tijuca,Rio de Janeiro,oeste
3000,65,2,0,2,480,0,Grajaú,Rio de Janeiro,norte
1500,85,2,0,1,0,0,Olaria,Rio de Janeiro,norte
3120,104,2,0,1,1700,0,Copacabana,Rio de Janeiro,sul
3600,190,3,3,6,1470,490,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
1350,60,2,0,2,600,57,Cidade Nova,Rio de Janeiro,centro
2200,50,1,1,1,1900,550,Barra da Tijuca,Rio de Janeiro,oeste
4200,131,3,2,5,1580,355,Barra da Tijuca,Rio de Janeiro,oeste
1000,85,3,1,1,200,0,Bento Ribeiro,Rio de Janeiro,norte
700,50,1,0,1,0,0,Campo Grande,Rio de Janeiro,oeste
4500,134,2,1,2,1300,295,Flamengo,Rio de Janeiro,sul
850,50,1,0,1,0,0,Irajá,Rio de Janeiro,norte
3900,112,3,0,2,966,372,Copacabana,Rio de Janeiro,sul
6000,159,3,1,3,2500,800,Ipanema,Rio de Janeiro,sul
2500,82,3,1,1,599,172,Tijuca,Rio de Janeiro,norte
1200,90,2,0,2,600,68,Méier,Rio de Janeiro,norte
1300,68,2,0,1,492,0,Penha Circular,Rio de Janeiro,norte
750,73,2,0,1,665,63,Campinho,Rio de Janeiro,norte
3100,123,3,2,2,1290,275,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
2890,68,3,1,2,450,82,Pechincha,Rio de Janeiro,oeste
2700,90,2,4,1,0,0,Pechincha,Rio de Janeiro,oeste
606,10,2,0,1,0,0,Engenho Da Rainha,Rio de Janeiro,norte
4250,104,3,1,2,1045,263,Tijuca,Rio de Janeiro,norte
450,23,1,0,1,300,0,Pilares,Rio de Janeiro,norte
8000,170,4,3,1,2750,742,Leblon,Rio de Janeiro,sul
1800,100,2,1,2,943,322,Tijuca,Rio de Janeiro,norte
600,50,2,1,1,100,0,Inhoaíba,Rio de Janeiro,oeste
1000,30,1,0,1,504,0,Tijuca,Rio de Janeiro,norte
650,60,2,0,1,300,0,Piedade,Rio de Janeiro,norte
2100,87,2,1,3,1209,260,Tijuca,Rio de Janeiro,norte
1000,52,2,0,1,0,0,Benfica,Rio de Janeiro,centro
1500,25,1,0,1,465,0,Botafogo,Rio de Janeiro,sul
650,39,1,1,1,350,0,Taquara,Rio de Janeiro,oeste
900,61,1,1,1,50,0,Marechal Hermes,Rio de Janeiro,norte
6800,150,3,2,3,2200,600,Lagoa,Rio de Janeiro,sul
3400,110,3,1,4,1360,458,Copacabana,Rio de Janeiro,sul
2500,100,1,0,1,0,193,Méier,Rio de Janeiro,norte
3200,78,1,0,1,850,100,Ipanema,Rio de Janeiro,sul
4100,350,3,3,4,1200,0,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
3500,180,3,3,3,0,0,Vargem Grande,Rio de Janeiro,oeste
3000,300,5,3,5,2570,690,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
552,43,2,1,1,350,0,Campo Grande,Rio de Janeiro,oeste
3300,197,1,2,1,910,451,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
5280,357,5,4,6,0,385,Jardim Carioca,Rio de Janeiro,norte
4300,170,4,2,3,1020,260,Anil,Rio de Janeiro,oeste
1000,75,2,1,1,0,0,Senador Vasconcelos,Rio de Janeiro,oeste
1800,60,2,1,1,350,0,Andaraí,Rio de Janeiro,norte
880,45,1,1,2,410,50,Olaria,Rio de Janeiro,norte
550,47,2,1,1,380,0,Campo Grande,Rio de Janeiro,oeste
1400,35,1,0,1,446,82,Glória,Rio de Janeiro,sul
1100,100,4,0,2,0,0,Realengo,Rio de Janeiro,oeste
1500,50,1,0,1,470,71,Centro,Rio de Janeiro,centro
3900,150,3,1,4,450,10,Vargem Pequena, Rio de Janeiro,oeste
600,40,2,1,1,289,0,Campo Grande,Rio de Janeiro,oeste
670,60,1,0,1,0,0,Jardim América,Rio de Janeiro,norte
980,50,2,0,1,345,0,Cachambi,Rio de Janeiro,norte
600,45,1,0,1,0,0,Bangu, Rio de Janeiro,oeste
3360,130,3,2,2,0,117,Olaria,Rio de Janeiro,norte
1980,103,3,0,1,670,187,Tijuca,Rio de Janeiro,norte
1550,80,3,1,2,1100,210,Méier,Rio de Janeiro,norte
1500,60,2,1,2,650,40,Taquara,Rio de Janeiro,oeste
1100,72,1,0,1,145,62,Taquara,Rio de Janeiro,oeste
1700,50,2,1,1,450,54,Cachambi,Rio de Janeiro,norte
800,52,2,1,1,340,16,Taquara,Rio de Janeiro,oeste
3800,200,3,2,4,700,186,Vargem Grande,Rio de Janeiro,oeste
6500,133,4,2,3,1980,855,Ipanema,Rio de Janeiro,sul
4800,244,3,2,2,1028,617,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
7000,120,3,2,3,1182,607,Lagoa,Rio de Janeiro,sul
700,45,2,1,1,0,0,Campo Grande,Rio de Janeiro,oeste
2600,142,4,2,3,1872,291,Maracanã,Rio de Janeiro,norte
1000,40,1,0,1,558,0,Vila Isabel,Rio de Janeiro,norte
1100,70,2,0,2,130,0,São Cristóvão,Rio de Janeiro,centro
1350,46,2,1,1,463,0,Taquara,Rio de Janeiro,oeste
2850,142,3,0,2,250,167,Vila Isabel,Rio de Janeiro,norte
4000,56,1,0,2,480,290,Ipanema,Rio de Janeiro,sul
9500,360,5,3,8,950,1200,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
1000,45,1,0,1,0,0,Irajá,Rio de Janeiro,norte
1300,46,2,0,1,360,73,Centro,Rio de Janeiro,centro
1200,80,3,0,1,0,82,Riachuelo,Rio de Janeiro,norte
3900,274,3,2,4,0,159,Quintino Bocaiuva,Rio de Janeiro,norte
3500,108,3,2,4,1187,168,Tijuca,Rio de Janeiro,norte
8000,150,3,1,2,2170,769,Ipanema,Rio de Janeiro,sul
2500,83,2,0,1,1404,250,Copacabana,Rio de Janeiro,sul
5350,177,4,2,4,1600,462,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
1500,73,2,0,2,424,58,Todos os Santos,Rio de Janeiro,norte
8625,135,1,2,1,2377,367,Barra da Tijuca,Rio de Janeiro,oeste
1400,46,2,1,1,400,0,Tauá,Rio de Janeiro,norte
4300,98,2,4,4,0,242,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
750,40,2,1,1,350,0,Jacarepaguá,Rio de Janeiro,oeste
1300,55,2,1,1,377,0,Ilha do Governador,Rio de Janeiro,norte
1150,60,1,0,1,0,0,Guaratiba,Rio de Janeiro,oeste
700,80,2,1,2,650,63,Pechincha,Rio de Janeiro,oeste
2200,35,1,1,1,600,60,Jacarepaguá,Rio de Janeiro,oeste
699,30,1,1,1,0,1,Rocha Miranda,Rio de Janeiro,norte
1250,100,2,0,1,180,0,São Cristóvão,Rio de Janeiro,centro
800,31,1,0,1,580,0,Centro, Rio de Janeiro,centro
7700,320,3,2,7,1480,790,Barra da Tijuca,Rio de Janeiro,oeste
1300,80,1,0,1,0,0,Penha,Rio de Janeiro,norte
1200,48,2,0,1,300,0,Campo Grande,Rio de Janeiro,oeste
3500,90,3,1,3,1100,250,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
1220,50,1,1,1,0,0,Campo Grande,Rio de Janeiro,oeste
3400,45,1,0,1,820,133,Leme,Rio de Janeiro,sul
750,63,2,0,1,615,0,São Cristóvão,Rio de Janeiro,centro
6000,113,3,0,2,0,0,Ipanema,Rio de Janeiro,sul
5000,350,5,3,7,415,1818,Vargem Pequena,Rio de Janeiro,oeste
1596,55,2,1,1,750,0,Maracanã,Rio de Janeiro,norte
1300,50,2,1,1,0,0,Guaratiba,Rio de Janeiro,oeste
5990,80,2,0,2,1399,292,Ipanema, Rio de Janeiro,sul
3100,107,3,1,2,1288,235,Tijuca,Rio de Janeiro,norte
1850,42,1,0,1,690,132,Copacabana,Rio de Janeiro,sul
3500,100,2,0,2,1239,330,Copacabana,Rio de Janeiro,sul
800,46,1,0,1,100,0,Taquara,Rio de Janeiro,oeste
2800,31,1,0,1,494,113,Copacabana,Rio de Janeiro,sul
6000,50,1,1,1,0,0,Ipanema,Rio de Janeiro,sul
750,65,2,1,1,740,64,Engenho De Dentro,Rio de Janeiro,norte
1962,64,2,1,2,956,137,Méier,Rio de Janeiro,norte
1300,80,2,1,1,470,28,Piedade,Rio de Janeiro,norte
1020,49,2,1,1,444,0,Rocha Miranda, Rio de Janeiro,norte
712,40,1,0,1,0,0,Vista Alegre,Rio de Janeiro,norte
840,28,1,0,1,335,0,Botafogo,Rio de Janeiro,sul
850,75,2,0,1,150,43,Ramos,Rio de Janeiro,norte
1700,55,2,1,1,50,0,Bonsucesso,Rio de Janeiro,norte
850,44,1,0,1,60,0,Guaratiba,Rio de Janeiro,oeste
800,24,1,0,1,495,0,Centro,Rio de Janeiro,centro
0,130,2,1,1,1100,0,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
1500,70,2,1,1,700,66,Taquara,Rio de Janeiro,oeste
1400,140,3,1,1,0,0,Curicica,Rio de Janeiro,oeste
1000,35,2,0,1,0,0,Brás de Pina,Rio de Janeiro,norte
5000,160,4,0,1,386,280,Vargem Pequena,Rio de Janeiro,oeste
0,313,4,5,5,842,260,Jacarepaguá,Rio de Janeiro,oeste
2000,90,3,1,2,921,135,Tijuca,Rio de Janeiro,norte
7300,132,3,2,1,1800,608,Leblon,Rio de Janeiro,sul
2200,130,2,1,4,1800,180,Tijuca,Rio de Janeiro,norte
1150,70,2,0,2,670,0,Madureira,Rio de Janeiro,norte
2500,130,4,0,3,200,200,Taquara,Rio de Janeiro,oeste
1500,39,1,0,1,500,0,Laranjeiras,Rio de Janeiro,sul
1050,47,2,1,1,570,45,Freguesia,Rio de Janeiro,norte
595,43,2,1,1,300,0,Campo Grande,Rio de Janeiro,oeste
6300,203,3,1,4,2464,1020,Botafogo,Rio de Janeiro,sul
3375,260,3,4,2,0,0,Engenho Novo,Rio de Janeiro,norte
3300,78,3,1,3,750,140,Lapa,Rio de Janeiro,centro
900,44,2,1,1,456,59,Jacarepaguá,Rio de Janeiro,oeste
4500,130,2,1,1,1450,530,Ipanema,Rio de Janeiro,sul
1200,99,2,0,1,0,0,Brás de Pina,Rio de Janeiro,norte
1900,58,2,0,1,380,773,Tijuca,Rio de Janeiro,norte
700,60,2,1,1,260,0,Campo Grande,Rio de Janeiro,oeste
900,42,2,1,1,390,0,Taquara, Rio de Janeiro,oeste
1650,54,2,1,1,550,0,Madureira,Rio de Janeiro,norte
4200,138,4,2,5,700,188,Vargem Grande,Rio de Janeiro,oeste
6500,135,3,3,3,2500,400,Barra da Tijuca,Rio de Janeiro,oeste
300,50,1,1,1,355,0,Pavuna,Rio de Janeiro,norte
1100,50,2,1,1,383,10,Vista Alegre,Rio de Janeiro,norte
7300,112,3,1,1,1750,548,Leblon,Rio de Janeiro,sul
2000,20,1,0,1,606,0,Botafogo,Rio de Janeiro,sul
1300,60,2,1,1,853,47,Pechincha,Rio de Janeiro,oeste
750,60,1,0,1,350,0,Del Castilho,Rio de Janeiro,norte
1300,95,2,1,2,483,60,Méier, Rio de Janeiro,norte
5000,112,3,1,2,1868,465,Copacabana, Rio de Janeiro,sul
2700,70,1,2,1,1350,350,Barra da Tijuca,Rio de Janeiro,oeste
550,45,2,1,1,313,0,Campo Grande,Rio de Janeiro,oeste
280,10,0,0,1,0,60,Madureira,Rio de Janeiro,norte
1100,52,2,1,1,724,65,Taquara, Rio de Janeiro,oeste
2990,98,3,0,2,1776,259,Copacabana,Rio de Janeiro,sul
1000,65,2,1,1,470,70,Jardim Carioca,Rio de Janeiro,norte
5000,112,3,1,2,1700,390,Leme,Rio de Janeiro,sul
800,58,3,1,1,400,0,Campo Grande,Rio de Janeiro,oeste
1700,41,2,1,1,497,0,Tijuca,Rio de Janeiro,norte
1450,127,2,0,1,0,61,Praça Seca,Rio de Janeiro,oeste
1100,70,2,0,2,505,670,Méier, Rio de Janeiro,norte
3600,210,4,2,5,550,186,Vargem Grande,Rio de Janeiro,oeste
1100,50,2,0,2,440,0,Méier,Rio de Janeiro,norte
1200,150,2,0,2,0,0,Cascadura,Rio de Janeiro,norte
1200,70,2,1,2,390,70,Engenho De Dentro,Rio de Janeiro,norte
800,25,1,0,1,300,0,Freguesia de Jacarepaguá,Rio de Janeiro,oeste
2500,77,3,1,1,899,146,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
1000,40,1,0,1,0,0,Praça Seca,Rio de Janeiro,oeste
